"Date","P","E","Q"
1980-10-01,3.62,2.0592,1.2576
1980-10-02,0,3.0527,0.5929
1980-10-03,0,3.3319,0.3953
1980-10-04,0,3.0855,0.3234
1980-10-05,0,3.0582,0.2875
1980-10-06,0,2.8448,0.2695
1980-10-07,0,2.865,0.2695
1980-10-08,0,3.0023,0.2695
1980-10-09,0,3.1338,0.2515
1980-10-10,0,3.1622,0.2515
1980-10-11,0,3.163,0.2515
1980-10-12,0,2.8339,0.2515
1980-10-13,0,2.6567,0.2336
1980-10-14,0,2.6109,0.2336
1980-10-15,0,2.7462,0.2515
1980-10-16,0,2.7657,0.2515
1980-10-17,0,2.45,0.2695
1980-10-18,5.56,1.564,0.3414
1980-10-19,19.61,1.4566,0.8265
1980-10-20,0,2.2829,0.6468
1980-10-21,0,2.0838,0.4312
1980-10-22,0,2.3463,0.3593
1980-10-23,0,2.4082,0.3234
1980-10-24,6.51,1.8405,0.3414
1980-10-25,0,2.1516,0.4492
1980-10-26,0,1.9028,0.3773
1980-10-27,0,2.0901,0.3414
1980-10-28,62.8,1.5419,7.3123
1980-10-29,6.66,1.4938,4.5814
1980-10-30,5,1.106,1.7068
1980-10-31,0,1.6745,0.9881
1980-11-01,0,1.7812,0.6288
1980-11-02,0,1.8559,0.5031
1980-11-03,0,1.947,0.4492
1980-11-04,0,1.9857,0.4132
1980-11-05,0,1.7818,0.3773
1980-11-06,0,1.741,0.3414
1980-11-07,0,1.8206,0.3414
1980-11-08,0,1.9018,0.3234
1980-11-09,0,1.8908,0.3234
1980-11-10,0,1.8631,0.3234
1980-11-11,0,1.7835,0.3234
1980-11-12,0,1.6603,0.3234
1980-11-13,0,1.6077,0.3234
1980-11-14,0,1.6405,0.3234
1980-11-15,5.41,1.403,0.3593
1980-11-16,0,1.5192,0.3773
1980-11-17,0.15,1.4436,0.3953
1980-11-18,6.95,1.2468,0.5031
1980-11-19,0,0.9961,0.4671
1980-11-20,0,1.1139,0.4132
1980-11-21,0,1.1608,0.3773
1980-11-22,0,1.1829,0.4312
1980-11-23,23.33,0.9241,1.9044
1980-11-24,9.39,0.8896,1.3475
1980-11-25,0,0.9561,0.7546
1980-11-26,22.55,0.8768,3.3956
1980-11-27,30.89,0.9037,7.2943
1980-11-28,0,0.9834,2.695
1980-11-29,0,1.0836,1.2576
1980-11-30,0,1.1551,0.8444
1980-12-01,0,1.2304,0.6827
1980-12-02,0,1.3905,0.5929
1980-12-03,0,1.2773,0.521
1980-12-04,0,1.1178,0.4671
1980-12-05,0,1.1942,0.4492
1980-12-06,0,1.3181,0.4312
1980-12-07,0,1.3603,0.4132
1980-12-08,0,1.3897,0.4132
1980-12-09,0,1.3784,0.4312
1980-12-10,23.57,1.1525,1.581
1980-12-11,0,0.9571,1.4912
1980-12-12,0,0.9944,0.8624
1980-12-13,0,1.0473,0.6288
1980-12-14,0,1.0768,0.521
1980-12-15,0,0.9826,0.4671
1980-12-16,0.82,1.0793,0.4492
1980-12-17,0,1.0155,0.4312
1980-12-18,0,0.9958,0.3953
1980-12-19,0,1.1013,0.3953
1980-12-20,0,1.0378,0.3773
1980-12-21,0,0.7979,0.3773
1980-12-22,0,0.8772,0.3593
1980-12-23,0,0.984,0.3773
1980-12-24,8.01,1.0134,0.4312
1980-12-25,0,0.9423,0.6288
1980-12-26,0,0.7913,0.557
1980-12-27,0,0.8252,0.4671
1980-12-28,0,0.8728,0.4132
1980-12-29,0,1.0072,0.3953
1980-12-30,0,1.0607,0.3773
1980-12-31,0,1.0432,0.3773
1981-01-01,0,1.0733,0.3593
1981-01-02,0,1.0362,0.3593
1981-01-03,0,0.9955,0.3414
1981-01-04,0,1.072,0.3414
1981-01-05,0,0.9754,0.3414
1981-01-06,0,0.9652,0.3593
1981-01-07,17.53,0.9157,1.2397
1981-01-08,0,0.9667,1.1139
1981-01-09,0,1.0105,0.6827
1981-01-10,0,1.0049,0.521
1981-01-11,0,0.9068,0.4492
1981-01-12,0,0.8422,0.4132
1981-01-13,0,0.8633,0.3773
1981-01-14,0,1.0577,0.3953
1981-01-15,0,1.1791,0.3953
1981-01-16,0,1.1454,0.3953
1981-01-17,0,1.0077,0.3773
1981-01-18,0,0.9919,0.3593
1981-01-19,0,1.1015,0.3593
1981-01-20,5,0.9615,0.3953
1981-01-21,2.03,0.8133,0.4671
1981-01-22,0,0.8531,0.4492
1981-01-23,0,1.0995,0.4132
1981-01-24,0,1.2923,0.3773
1981-01-25,0,1.4098,0.3593
1981-01-26,0,1.5358,0.3414
1981-01-27,0,1.593,0.3414
1981-01-28,0,1.5331,0.3414
1981-01-29,0,1.5252,0.3234
1981-01-30,0,1.6538,0.3234
1981-01-31,0,1.4903,0.3234
1981-02-01,8.64,1.389,0.8085
1981-02-02,28.71,1.331,4.5814
1981-02-03,0,1.1724,2.5512
1981-02-04,0,1.3209,1.1678
1981-02-05,0.36,1.3376,0.9343
1981-02-06,53.91,0.9507,17.4453
1981-02-07,0,1.1337,10.0612
1981-02-08,0,1.313,3.18
1981-02-09,0,1.6548,2.0122
1981-02-10,121.86,1.4302,60.367
1981-02-11,30.16,1.4224,47.7905
1981-02-12,0,1.1811,7.0967
1981-02-13,0,1.2978,3.9706
1981-02-14,0,1.453,3.1261
1981-02-15,7.85,1.257,3.1082
1981-02-16,7.4,1.3639,4.0065
1981-02-17,5.02,1.5232,3.3597
1981-02-18,0,2.2243,2.4973
1981-02-19,0,2.3615,2.12
1981-02-20,0,2.5381,1.8326
1981-02-21,0,2.5904,1.599
1981-02-22,2,2.3541,1.5092
1981-02-23,0,2.3953,1.4912
1981-02-24,0,2.4609,1.2936
1981-02-25,0,2.607,1.1498
1981-02-26,0,2.76,1.042
1981-02-27,0,2.8546,0.9881
1981-02-28,0,2.9339,0.8983
1981-03-01,0,2.6199,0.8804
1981-03-02,0,2.5303,0.8983
1981-03-03,0,2.6111,0.8265
1981-03-04,0,2.2759,1.0241
1981-03-05,22.39,2.1933,2.695
1981-03-06,0,2.81,1.8326
1981-03-07,0,2.2814,1.1139
1981-03-08,0,2.3825,0.8983
1981-03-09,0,2.699,0.7905
1981-03-10,0,2.7175,0.7366
1981-03-11,0,2.763,0.7007
1981-03-12,0,2.8861,0.6648
1981-03-13,0.35,2.6257,0.6648
1981-03-14,0,3.1165,0.6648
1981-03-15,0,3.2074,0.6468
1981-03-16,4.76,2.4866,0.7187
1981-03-17,0,3.054,0.6288
1981-03-18,0,3.2332,0.6109
1981-03-19,0,3.1265,0.5749
1981-03-20,0,2.8344,0.539
1981-03-21,0,2.9712,0.5749
1981-03-22,46.64,2.3306,11.732
1981-03-23,7.68,2.2997,6.3601
1981-03-24,0,3.0235,2.3356
1981-03-25,0,3.1964,1.4732
1981-03-26,0,3.4088,1.1139
1981-03-27,0,3.582,0.9163
1981-03-28,0,3.6137,0.8085
1981-03-29,0,2.9685,0.8983
1981-03-30,55.23,2.9454,22.8173
1981-03-31,0,3.8234,9.091
1981-04-01,0.48,2.7425,3.3238
1981-04-02,0,4.1016,2.3356
1981-04-03,0,3.8036,1.7068
1981-04-04,0,2.8181,1.4553
1981-04-05,8.01,2.9662,1.5631
1981-04-06,0,3.7983,1.5092
1981-04-07,0,3.877,1.042
1981-04-08,0,3.7777,0.8444
1981-04-09,0,3.387,0.8085
1981-04-10,0,4.1131,0.7187
1981-04-11,0,4.0174,0.6468
1981-04-12,0,3.6051,0.5929
1981-04-13,0,4.0378,0.557
1981-04-14,0,4.5611,0.5031
1981-04-15,0,4.7428,0.4492
1981-04-16,0,4.4718,0.4132
1981-04-17,0,4.1924,0.3953
1981-04-18,0,4.579,0.3773
1981-04-19,0,4.4037,0.3593
1981-04-20,0,4.6773,0.3414
1981-04-21,0,4.6783,0.3234
1981-04-22,0,4.2592,0.3054
1981-04-23,0,4.2747,0.3234
1981-04-24,18.19,3.4878,0.4132
1981-04-25,0,4.5673,0.3953
1981-04-26,0,4.7581,0.3414
1981-04-27,0,5.1806,0.2875
1981-04-28,0,5.0771,0.2515
1981-04-29,2.76,3.5749,0.3414
1981-04-30,3.65,3.885,0.4851
1981-05-01,0,4.9853,0.3593
1981-05-02,0,5.1731,0.2875
1981-05-03,0,5.1843,0.2515
1981-05-04,0,4.7939,0.2156
1981-05-05,8.54,2.8931,0.2515
1981-05-06,11.93,2.2868,0.3593
1981-05-07,0,3.5512,0.3414
1981-05-08,0,4.3972,0.3054
1981-05-09,0,4.9032,0.2695
1981-05-10,3,3.5981,0.2695
1981-05-11,0,5.0639,0.2515
1981-05-12,0,5.0561,0.2336
1981-05-13,0,5.335,0.2156
1981-05-14,11.41,4.1265,0.2156
1981-05-15,0,5.3214,0.2156
1981-05-16,0,4.7187,0.2156
1981-05-17,0,4.6977,0.2156
1981-05-18,0,4.5974,0.1976
1981-05-19,33.61,3.7921,0.3953
1981-05-20,0,5.3325,1.2397
1981-05-21,0,4.7848,0.5031
1981-05-22,0,5.4589,0.3054
1981-05-23,0,5.3949,0.2336
1981-05-24,0,5.329,0.1976
1981-05-25,0,4.6868,0.1976
1981-05-26,34.52,3.6882,0.8444
1981-05-27,0,5.2804,0.8624
1981-05-28,0,5.7171,0.3773
1981-05-29,0,5.4619,0.2515
1981-05-30,0,5.4063,0.2156
1981-05-31,0,5.4031,0.1797
1981-06-01,0,4.6228,0.1797
1981-06-02,6.44,3.8972,0.3414
1981-06-03,32.57,4.2526,0.9881
1981-06-04,2.45,4.2826,0.9163
1981-06-05,0,4.0449,0.4851
1981-06-06,0,4.0252,0.3414
1981-06-07,16.93,3.523,0.3773
1981-06-08,5.79,3.8051,1.078
1981-06-09,17.51,3.9677,0.6288
1981-06-10,0,5.3637,0.3773
1981-06-11,6.16,4.3764,0.3953
1981-06-12,31.08,3.9602,1.4373
1981-06-13,0,4.854,1.0061
1981-06-14,0,5.2077,0.4132
1981-06-15,0,5.7114,0.2695
1981-06-16,0,6.127,0.2156
1981-06-17,0,5.9482,0.1797
1981-06-18,0,5.9234,0.1689
1981-06-19,0,6.2576,0.1653
1981-06-20,0,6.1419,0.1689
1981-06-21,0,6.0093,0.1599
1981-06-22,0,5.9261,0.1563
1981-06-23,0,6.1846,0.1473
1981-06-24,4.27,4.3835,0.1653
1981-06-25,0,5.3975,0.2156
1981-06-26,7.71,4.6082,0.3054
1981-06-27,0,6.3241,0.1797
1981-06-28,0,6.3887,0.1473
1981-06-29,0,6.004,0.1383
1981-06-30,0,5.9983,0.1653
1981-07-01,0,5.6793,0.1976
1981-07-02,42.67,2.3629,0.8085
1981-07-03,14.08,3.3901,1.06
1981-07-04,17.33,3.734,1.06
1981-07-05,17.96,4.052,1.042
1981-07-06,14.67,3.8881,2.138
1981-07-07,11.22,4.3342,1.2037
1981-07-08,0,6.0204,0.5749
1981-07-09,0,5.9202,0.3234
1981-07-10,0,5.94,0.2336
1981-07-11,8.98,4.6302,0.2156
1981-07-12,0,5.7243,0.2156
1981-07-13,0,5.7968,0.2156
1981-07-14,0,5.8033,0.2156
1981-07-15,0,5.8316,0.1976
1981-07-16,0,5.9316,0.1797
1981-07-17,0,5.8343,0.1689
1981-07-18,0,5.8914,0.1563
1981-07-19,0,5.8583,0.1473
1981-07-20,0,5.7462,0.1473
1981-07-21,0,5.9008,0.1473
1981-07-22,0,6.3327,0.1383
1981-07-23,0,6.3384,0.1294
1981-07-24,0,6.1422,0.1222
1981-07-25,0,5.7826,0.1186
1981-07-26,16.81,4.4369,0.1222
1981-07-27,4.66,4.3249,0.1258
1981-07-28,0,5.4691,0.1383
1981-07-29,4.25,5.0473,0.1473
1981-07-30,22.94,4.3474,0.1509
1981-07-31,0,5.8202,0.1347
1981-08-01,0,5.5423,0.1222
1981-08-02,0,5.3481,0.1186
1981-08-03,18.62,4.2617,0.1222
1981-08-04,5.68,4.2177,0.1258
1981-08-05,0,5.1384,0.1258
1981-08-06,0,5.2801,0.1222
1981-08-07,0,5.2312,0.1563
1981-08-08,17.83,3.8847,0.539
1981-08-09,0,5.3399,0.3593
1981-08-10,0,5.4228,0.1797
1981-08-11,0,5.4497,0.1294
1981-08-12,0,5.307,0.1078
1981-08-13,27.63,4.3164,0.1006
1981-08-14,0,5.2043,0.1006
1981-08-15,0,5.2073,0.0988
1981-08-16,0,5.0377,0.0916
1981-08-17,0,5.0423,0.0916
1981-08-18,14.79,4.1047,0.0862
1981-08-19,9.72,3.9782,0.0826
1981-08-20,0.84,3.9876,0.088
1981-08-21,0,4.5652,0.088
1981-08-22,0,4.4398,0.0862
1981-08-23,0,4.4756,0.088
1981-08-24,0,5.0115,0.088
1981-08-25,0,5.0113,0.0808
1981-08-26,0,5.0533,0.0773
1981-08-27,0,4.98,0.0755
1981-08-28,0,4.8167,0.0755
1981-08-29,2.54,3.5457,0.0808
1981-08-30,9.56,3.1641,0.1419
1981-08-31,19.26,3.549,0.1797
1981-09-01,12.57,3.3533,0.1599
1981-09-02,5.91,3.2297,0.2695
1981-09-03,24.61,3.4039,2.695
1981-09-04,6.82,3.2846,2.5512
1981-09-05,0,4.3692,0.8444
1981-09-06,0,4.4865,0.3234
1981-09-07,6.11,3.514,0.2156
1981-09-08,0,4.6166,0.1743
1981-09-09,0,4.4405,0.1419
1981-09-10,0,4.5393,0.1186
1981-09-11,0,4.6579,0.1078
1981-09-12,0,4.6906,0.1006
1981-09-13,0,4.5377,0.0988
1981-09-14,5.29,3.3962,0.0988
1981-09-15,15.98,2.995,0.1976
1981-09-16,4.34,2.599,1.8505
1981-09-17,0,4.1121,0.8804
1981-09-18,0,3.8229,0.2875
1981-09-19,0,3.6065,0.1743
1981-09-20,0,3.6742,0.1383
1981-09-21,0,3.7878,0.1186
1981-09-22,0,3.905,0.1078
1981-09-23,0,4.0192,0.1006
1981-09-24,0,4.0724,0.0988
1981-09-25,0,3.9562,0.0916
1981-09-26,0,3.8855,0.0916
1981-09-27,0,3.8546,0.088
1981-09-28,0,3.8283,0.0862
1981-09-29,0,3.863,0.0826
1981-09-30,0,3.8301,0.0826
1981-10-01,0,3.7614,0.1042
1981-10-02,0,3.4325,0.1042
1981-10-03,0,3.2602,0.1006
1981-10-04,0,3.2272,0.1006
1981-10-05,0,3.3731,0.1006
1981-10-06,0,3.3933,0.1006
1981-10-07,0,3.054,0.1006
1981-10-08,0,2.4226,0.1042
1981-10-09,4.03,1.9808,0.1294
1981-10-10,13.5,2.2692,0.1653
1981-10-11,7.3,2.134,0.1473
1981-10-12,0,2.2429,0.1419
1981-10-13,0,2.495,0.1347
1981-10-14,0,2.7203,0.1222
1981-10-15,0,2.5701,0.1186
1981-10-16,0,2.7924,0.115
1981-10-17,0,2.7523,0.115
1981-10-18,0,2.5227,0.115
1981-10-19,0,2.2496,0.115
1981-10-20,0,2.1783,0.1114
1981-10-21,0,2.3826,0.1078
1981-10-22,0,2.5445,0.1114
1981-10-23,0,2.4727,0.1114
1981-10-24,0,1.6587,0.115
1981-10-25,3.28,1.4176,0.1186
1981-10-26,13.71,1.2546,0.1347
1981-10-27,0,1.7672,0.2156
1981-10-28,0,1.9215,0.1976
1981-10-29,0,2.1522,0.1653
1981-10-30,0,2.2632,0.1473
1981-10-31,0,2.1813,0.1383
1981-11-01,0,2.0337,0.1347
1981-11-02,0,2.048,0.1294
1981-11-03,0,2.1302,0.1347
1981-11-04,0,2.1389,0.1383
1981-11-05,8.57,1.7963,0.1473
1981-11-06,0,2.0387,0.1563
1981-11-07,0,1.8327,0.1509
1981-11-08,0,1.7686,0.1419
1981-11-09,0,1.7877,0.1419
1981-11-10,6.34,1.3431,0.1509
1981-11-11,0,1.6752,0.1797
1981-11-12,0,1.5487,0.1743
1981-11-13,0,1.6146,0.1563
1981-11-14,0,1.5553,0.1509
1981-11-15,0,1.4886,0.1419
1981-11-16,0,1.6414,0.1419
1981-11-17,0,1.6035,0.1419
1981-11-18,0,1.606,0.1383
1981-11-19,0,1.7164,0.1383
1981-11-20,1.5,1.5068,0.1473
1981-11-21,0,1.1285,0.1473
1981-11-22,0,1.1827,0.1473
1981-11-23,0,1.3416,0.1509
1981-11-24,3,1.2543,0.2156
1981-11-25,0,1.3201,0.1976
1981-11-26,0,1.5139,0.1797
1981-11-27,1.38,1.4505,0.1743
1981-11-28,0,1.5177,0.1653
1981-11-29,0,1.4055,0.1509
1981-11-30,6.5,1.235,0.1599
1981-12-01,21.6,1.2508,0.4132
1981-12-02,0,1.2186,0.4132
1981-12-03,0,1.1446,0.2695
1981-12-04,0,1.1951,0.2156
1981-12-05,0,1.0164,0.1797
1981-12-06,0,0.9939,0.1743
1981-12-07,0,1.108,0.1707
1981-12-08,0,1.2999,0.1653
1981-12-09,0,1.1481,0.1599
1981-12-10,0,1.0008,0.1599
1981-12-11,0,0.9002,0.1509
1981-12-12,29.32,0.7526,0.539
1981-12-13,3.7,0.6883,0.9881
1981-12-14,27.66,0.8397,1.7787
1981-12-15,4.91,0.7974,2.2278
1981-12-16,0,0.9656,1.0959
1981-12-17,0.29,1.0601,0.5749
1981-12-18,3,0.8108,0.4492
1981-12-19,0,0.7046,0.3593
1981-12-20,0,0.7324,0.3054
1981-12-21,1.96,0.9584,0.2875
1981-12-22,0.31,1.187,0.2695
1981-12-23,4.13,1.1128,0.2695
1981-12-24,9.75,0.8007,0.9343
1981-12-25,22.62,0.7441,3.3956
1981-12-26,0,1.0146,2.1739
1981-12-27,6.6,1.0425,1.2936
1981-12-28,15.01,1.1046,1.5631
1981-12-29,9.14,1.0789,2.2997
1981-12-30,0,0.9997,1.1139
1981-12-31,23.71,1.0035,2.0122
1982-01-01,0,1.2165,2.8567
1982-01-02,0,1.1052,1.3475
1982-01-03,7.42,1.157,1.0061
1982-01-04,10.72,1.2276,0.8085
1982-01-05,0,1.0533,0.6109
1982-01-06,0,1.2597,0.5031
1982-01-07,23.05,1.2213,3.1082
1982-01-08,25.77,1.033,8.6957
1982-01-09,0,0.979,2.8567
1982-01-10,0,0.9876,1.4732
1982-01-11,0,0.7314,0.9881
1982-01-12,0,0.6839,1.3295
1982-01-13,29.75,0.6291,6.1625
1982-01-14,8.07,0.6425,5.2282
1982-01-15,0,0.8885,2.659
1982-01-16,0,1.1548,1.6529
1982-01-17,0,1.0352,1.2756
1982-01-18,0,1.121,1.0061
1982-01-19,0,1.5996,0.8983
1982-01-20,0,1.5515,0.8085
1982-01-21,0,1.6162,0.7366
1982-01-22,0,1.6358,0.6827
1982-01-23,4.28,1.4574,0.6648
1982-01-24,0,1.3595,0.6468
1982-01-25,0,1.3828,0.5749
1982-01-26,0,1.4612,0.5031
1982-01-27,0,1.232,0.4671
1982-01-28,0.24,1.4329,0.5031
1982-01-29,1,1.4452,0.5749
1982-01-30,0,1.7506,0.539
1982-01-31,11,1.4737,0.7546
1982-02-01,0,1.4102,0.9343
1982-02-02,63.57,1.0963,14.6067
1982-02-03,48.89,1.0312,35.5734
1982-02-04,0,1.5128,8.4442
1982-02-05,0,1.1565,3.5214
1982-02-06,1,1.406,2.6051
1982-02-07,0,1.2395,2.0302
1982-02-08,0,1.5719,1.7068
1982-02-09,18.82,1.6181,3.4675
1982-02-10,6.48,1.38,5.318
1982-02-11,0,1.6201,2.6231
1982-02-12,14.83,1.508,3.6831
1982-02-13,19.41,1.4008,6.3062
1982-02-14,0,1.6304,2.9644
1982-02-15,13.71,1.6049,3.4316
1982-02-16,17.66,1.7279,7.4021
1982-02-17,0.07,2.4749,5.6055
1982-02-18,0,2.4831,2.659
1982-02-19,0,2.561,1.8865
1982-02-20,0,2.349,1.4912
1982-02-21,0,2.4119,1.3115
1982-02-22,0,2.4586,1.0959
1982-02-23,0,2.5476,0.9343
1982-02-24,0,2.7281,0.8085
1982-02-25,0,2.6752,0.7726
1982-02-26,0,2.2589,0.8624
1982-02-27,17.15,1.3959,2.1919
1982-02-28,0,1.1874,1.7607
1982-03-01,0,1.6081,1.2037
1982-03-02,0,2.4356,0.9343
1982-03-03,0,2.6955,0.8085
1982-03-04,0,2.8965,0.7546
1982-03-05,0,2.9072,0.7007
1982-03-06,11.88,2.0101,0.8983
1982-03-07,16.93,1.7777,2.5512
1982-03-08,0,2.2917,1.599
1982-03-09,0,2.6195,0.9881
1982-03-10,0,2.8933,0.7726
1982-03-11,0,3.0237,0.7007
1982-03-12,0,3.0949,0.6648
1982-03-13,0,3.0474,0.6288
1982-03-14,0,3.1815,0.6288
1982-03-15,0,3.0154,0.5749
1982-03-16,0,2.8284,0.539
1982-03-17,0,3.088,0.5031
1982-03-18,0,3.2218,0.4671
1982-03-19,0,3.4189,0.4492
1982-03-20,0,3.463,0.3953
1982-03-21,0,3.5974,0.3953
1982-03-22,5.78,3.1239,0.4132
1982-03-23,0,2.9665,0.4312
1982-03-24,5.72,2.4563,0.5031
1982-03-25,0.05,3.5805,0.557
1982-03-26,0,3.8532,0.4492
1982-03-27,0,2.7787,0.3773
1982-03-28,1,2.2697,0.3414
1982-03-29,0,3.2361,0.3234
1982-03-30,0,3.3537,0.3054
1982-03-31,41.9,2.5305,2.7129
1982-04-01,9.51,3.0528,2.7489
1982-04-02,0,3.5995,1.2756
1982-04-03,3.96,2.815,0.7366
1982-04-04,0,4.0809,0.521
1982-04-05,3,3.2444,0.4492
1982-04-06,0,4.4139,0.3773
1982-04-07,0,3.5935,0.3414
1982-04-08,0,4.1939,0.3414
1982-04-09,0,4.4721,0.3414
1982-04-10,5.67,2.8919,0.4312
1982-04-11,0,3.8384,0.4851
1982-04-12,0,4.1512,0.3593
1982-04-13,0,4.3765,0.3234
1982-04-14,0,3.979,0.3234
1982-04-15,0,3.8741,0.3054
1982-04-16,4.97,3.2666,0.3234
1982-04-17,0.06,3.5517,0.3234
1982-04-18,3.06,3.6692,0.3234
1982-04-19,0,4.3456,0.3234
1982-04-20,10.97,3.0303,0.6827
1982-04-21,54.83,2.8072,4.7252
1982-04-22,7.92,2.4598,3.4316
1982-04-23,0,3.5577,1.581
1982-04-24,0,4.3613,0.8085
1982-04-25,56.73,3.516,13.6724
1982-04-26,0,4.6421,8.8035
1982-04-27,0,4.9728,3.9706
1982-04-28,0,4.697,2.0122
1982-04-29,0,4.8184,1.2756
1982-04-30,0,4.5486,0.8983
1982-05-01,0,4.4041,0.7007
1982-05-02,0,4.3268,0.5749
1982-05-03,0,5.0019,0.4851
1982-05-04,0,5.374,0.3953
1982-05-05,0,5.3768,0.3414
1982-05-06,0,5.2965,0.3234
1982-05-07,0,4.494,0.3054
1982-05-08,16.43,3.7729,0.7546
1982-05-09,0,5.1615,0.7905
1982-05-10,0,5.3552,0.4312
1982-05-11,0,5.4245,0.3414
1982-05-12,0,5.4698,0.2695
1982-05-13,0,5.3822,0.2515
1982-05-14,0,4.9036,0.2336
1982-05-15,0,4.9481,0.2156
1982-05-16,0,5.564,0.2875
1982-05-17,0,5.6312,0.2336
1982-05-18,0,5.732,0.1976
1982-05-19,0,5.5353,0.1653
1982-05-20,0,5.4606,0.1545
1982-05-21,0,5.4304,0.1473
1982-05-22,0,5.3364,0.1437
1982-05-23,2.47,4.936,0.1545
1982-05-24,6.09,4.0159,0.1797
1982-05-25,0.78,4.7343,0.6827
1982-05-26,11.1,3.8192,0.5031
1982-05-27,7.1,4.072,0.6648
1982-05-28,0,5.2818,0.5031
1982-05-29,0,5.3501,0.3414
1982-05-30,0,5.3956,0.2695
1982-05-31,6.74,3.8235,0.3234
1982-06-01,0,5.2882,0.3234
1982-06-02,0,5.4655,0.2515
1982-06-03,0,5.342,0.2695
1982-06-04,2.18,5.0245,1.8326
1982-06-05,1.52,5.5104,0.8265
1982-06-06,0,5.9607,0.3953
1982-06-07,0,6.1523,0.2695
1982-06-08,0,6.2471,0.1976
1982-06-09,0,6.2096,0.1797
1982-06-10,0,5.8696,0.1743
1982-06-11,0,5.5559,0.1743
1982-06-12,12.99,4.438,0.1743
1982-06-13,6.89,4.5222,0.1797
1982-06-14,0,5.5872,0.1976
1982-06-15,0,5.6523,0.2156
1982-06-16,4.1,5.0546,0.1976
1982-06-17,8.04,3.7577,0.2156
1982-06-18,0,5.6401,0.2515
1982-06-19,0,5.7348,0.2336
1982-06-20,0,5.6852,0.2156
1982-06-21,0,5.0716,0.1976
1982-06-22,27.56,4.1044,0.8444
1982-06-23,0,5.1844,0.5929
1982-06-24,0,5.6074,0.3414
1982-06-25,0,5.6708,0.1976
1982-06-26,12.17,3.9194,0.1976
1982-06-27,18.49,3.4425,0.3234
1982-06-28,25.42,3.4309,0.5031
1982-06-29,6.3,3.7666,0.9881
1982-06-30,9.46,4.0137,0.5031
1982-07-01,7.07,4.4868,0.3054
1982-07-02,0,5.7075,0.2156
1982-07-03,0,5.6045,0.1743
1982-07-04,0,5.5826,0.1599
1982-07-05,0,5.6007,0.2875
1982-07-06,22.79,4.704,4.6892
1982-07-07,1.32,5.7315,1.6709
1982-07-08,16.91,4.6339,0.539
1982-07-09,23.67,4.3944,1.1139
1982-07-10,13.8,4.1107,2.3536
1982-07-11,8.63,4.007,1.5631
1982-07-12,11.64,4.2775,0.9343
1982-07-13,10.67,3.7503,0.8085
1982-07-14,0,5.2768,0.6109
1982-07-15,0,5.3134,0.7007
1982-07-16,2,5.411,1.1139
1982-07-17,4.63,3.9925,3.7729
1982-07-18,12.79,4.3406,3.6472
1982-07-19,0,5.5427,1.2576
1982-07-20,0,5.3187,0.5929
1982-07-21,8.39,4.5729,0.4132
1982-07-22,0,5.5086,0.6468
1982-07-23,15.07,4.2888,4.1862
1982-07-24,8.7,5.1258,1.5631
1982-07-25,17.64,4.5367,2.8926
1982-07-26,0,5.5144,2.7848
1982-07-27,0,5.581,1.0241
1982-07-28,0,5.5308,0.5031
1982-07-29,0,5.4032,0.4132
1982-07-30,10.78,4.0438,0.539
1982-07-31,37.97,3.1734,2.12
1982-08-01,32.81,3.3177,5.0665
1982-08-02,21.71,3.2007,6.5577
1982-08-03,0,5.1832,3.5214
1982-08-04,0,5.4862,1.4553
1982-08-05,0,5.6492,0.7726
1982-08-06,0,5.2214,0.7726
1982-08-07,10.86,3.7148,1.6888
1982-08-08,15.88,4.1435,2.2638
1982-08-09,16.41,4.2103,5.7672
1982-08-10,12.21,4.3128,2.1739
1982-08-11,0,5.5307,3.719
1982-08-12,0.21,5.3105,2.4614
1982-08-13,0,5.3193,1.1858
1982-08-14,0,5.0179,0.6648
1982-08-15,0,5.138,1.3654
1982-08-16,12.37,3.7548,8.2466
1982-08-17,22.25,3.4872,3.0004
1982-08-18,0,4.9205,1.3295
1982-08-19,2.79,4.7142,0.8265
1982-08-20,0,5.1836,0.539
1982-08-21,0,5.1329,0.3953
1982-08-22,0,5.1602,0.3414
1982-08-23,0,5.1362,0.3234
1982-08-24,0,5.0194,0.2875
1982-08-25,0,5.0559,0.2515
1982-08-26,0,5.3,0.2156
1982-08-27,0,5.2215,0.1976
1982-08-28,0,5.223,0.1797
1982-08-29,0,5.1897,0.1707
1982-08-30,4.64,3.8896,0.1563
1982-08-31,0,4.5795,0.1653
1982-09-01,0,4.9244,0.1599
1982-09-02,0,4.8173,0.1509
1982-09-03,0,4.7199,0.1473
1982-09-04,0,4.8535,0.1383
1982-09-05,0,4.7275,0.1347
1982-09-06,0,4.6427,0.1258
1982-09-07,0,4.4365,0.1222
1982-09-08,0,4.3759,0.1186
1982-09-09,0,4.0066,0.115
1982-09-10,0,3.4088,0.115
1982-09-11,0,3.6942,0.1599
1982-09-12,8.02,3.0019,0.2336
1982-09-13,9.7,3.222,0.3953
1982-09-14,8.84,3.4167,3.2339
1982-09-15,0,4.3726,1.2397
1982-09-16,0,4.4007,0.3953
1982-09-17,0,4.2835,0.2695
1982-09-18,17.39,3.4778,0.2336
1982-09-19,0,4.0569,0.2156
1982-09-20,0,3.7635,0.1976
1982-09-21,1.33,3.53,0.1797
1982-09-22,0,3.6324,0.1976
1982-09-23,0,3.4749,0.1797
