"Date","P","E","Q"
1980-10-01,0,2.6363,0.3993
1980-10-02,0,2.7553,0.3394
1980-10-03,0,2.4306,0.3061
1980-10-04,0,2.2513,0.2928
1980-10-05,0,2.4364,0.2729
1980-10-06,0,2.4484,0.2529
1980-10-07,0,2.5911,0.2596
1980-10-08,0,2.7387,0.2329
1980-10-09,0,2.8482,0.1863
1980-10-10,0,2.7626,0.1863
1980-10-11,0,2.2945,0.1597
1980-10-12,0,2.0697,0.1464
1980-10-13,0,2.1758,0.1464
1980-10-14,0,2.2836,0.1264
1980-10-15,0,2.1684,0.1131
1980-10-16,0.06,1.7776,0.1198
1980-10-17,28.42,1.5192,0.2196
1980-10-18,0,2.0274,0.2196
1980-10-19,0,1.8337,0.193
1980-10-20,0,1.8494,0.1664
1980-10-21,0,1.941,0.1597
1980-10-22,0,1.9281,0.1531
1980-10-23,0,1.8988,0.1398
1980-10-24,7,1.4346,0.1797
1980-10-25,0,1.2936,0.213
1980-10-26,0,1.3876,0.2063
1980-10-27,21.77,1.2792,0.6655
1980-10-28,1,1.4679,0.6322
1980-10-29,0,0.975,0.5058
1980-10-30,0,1.1479,0.4659
1980-10-31,0,1.3416,0.5324
1980-11-01,0,1.5196,0.5723
1980-11-02,0,1.4914,0.5391
1980-11-03,0,1.4598,0.4525
1980-11-04,0,1.3181,0.3594
1980-11-05,0,1.2812,0.4592
1980-11-06,0,1.3618,0.4991
1980-11-07,0,1.4936,0.4193
1980-11-08,0,1.4228,0.3328
1980-11-09,0,1.3926,0.3328
1980-11-10,0,1.3198,0.3461
1980-11-11,0,1.2802,0.2862
1980-11-12,0,1.164,0.2795
1980-11-13,0,1.2229,0.2729
1980-11-14,0,1.0987,0.2795
1980-11-15,7.32,0.6712,0.2995
1980-11-16,0,0.6303,0.3061
1980-11-17,13.71,0.5542,0.3793
1980-11-18,10,0.5501,0.4193
1980-11-19,0,0.6616,0.3394
1980-11-20,0,0.7304,0.2862
1980-11-21,0,0.7406,0.2729
1980-11-22,0,0.7444,0.2396
1980-11-23,7.41,0.6434,0.2462
1980-11-24,0,0.6598,0.2396
1980-11-25,0,0.6294,0.2063
1980-11-26,0,0.5926,0.2063
1980-11-27,2,0.5307,0.213
1980-11-28,2,0.612,0.2196
1980-11-29,0,0.7228,0.213
1980-11-30,0,0.837,0.2196
1980-12-01,0,0.9641,0.1997
1980-12-02,0,0.6173,0.1863
1980-12-03,0,0.5552,0.173
1980-12-04,0,0.6854,0.1664
1980-12-05,0,0.8918,0.1664
1980-12-06,0,0.833,0.1597
1980-12-07,0,0.8379,0.1597
1980-12-08,42.05,0.79,0.2462
1980-12-09,7.61,0.5666,0.5524
1980-12-10,0,0.5524,0.4525
1980-12-11,0,0.6109,0.3527
1980-12-12,0,0.697,0.3128
1980-12-13,0,0.672,0.2995
1980-12-14,0,0.5809,0.2862
1980-12-15,0,0.6989,0.2795
1980-12-16,0,0.6976,0.2596
1980-12-17,0,0.5776,0.2462
1980-12-18,0,0.7022,0.2396
1980-12-19,0,0.5226,0.2329
1980-12-20,0,0.3967,0.2263
1980-12-21,0,0.4085,0.213
1980-12-22,0,0.452,0.2263
1980-12-23,0,0.5246,0.2263
1980-12-24,1.95,0.5071,0.2329
1980-12-25,0,0.3796,0.2196
1980-12-26,0,0.4534,0.2196
1980-12-27,0,0.5366,0.2063
1980-12-28,0,0.6137,0.2063
1980-12-29,0,0.6373,0.213
1980-12-30,0,0.5573,0.213
1980-12-31,0,0.6074,0.2063
1981-01-01,0,0.6307,0.1997
1981-01-02,0,0.5259,0.1997
1981-01-03,0,0.6259,0.193
1981-01-04,0,0.5028,0.193
1981-01-05,0,0.5318,0.1863
1981-01-06,0,0.6205,0.193
1981-01-07,0,0.5825,0.193
1981-01-08,0,0.6335,0.1863
1981-01-09,0,0.6284,0.193
1981-01-10,0,0.576,0.1797
1981-01-11,0,0.5654,0.173
1981-01-12,0,0.5033,0.1797
1981-01-13,0,0.639,0.1863
1981-01-14,0,0.685,0.1997
1981-01-15,0,0.6549,0.193
1981-01-16,0,0.6019,0.1863
1981-01-17,0,0.5499,0.173
1981-01-18,0,0.6064,0.1797
1981-01-19,0,0.7073,0.193
1981-01-20,6.18,0.6002,0.2263
1981-01-21,6,0.5587,0.2462
1981-01-22,0,0.7601,0.2396
1981-01-23,0,0.8827,0.2196
1981-01-24,0,1.0044,0.213
1981-01-25,0,1.1408,0.2063
1981-01-26,0,1.0137,0.1997
1981-01-27,0,0.8743,0.2063
1981-01-28,0,0.9385,0.1997
1981-01-29,0,1.0465,0.1997
1981-01-30,0,0.8548,0.193
1981-01-31,0,0.7153,0.213
1981-02-01,10.61,0.7139,0.2995
1981-02-02,0,0.6543,0.2263
1981-02-03,0,0.7581,0.2196
1981-02-04,0,0.843,0.2196
1981-02-05,0,0.7191,0.213
1981-02-06,0,0.9045,0.213
1981-02-07,0,1.015,0.213
1981-02-08,0,0.9943,0.1997
1981-02-09,0,0.9356,0.2263
1981-02-10,21,0.9002,0.4858
1981-02-11,3.23,0.6374,0.3328
1981-02-12,0,0.8555,0.3061
1981-02-13,0,1.1586,0.2928
1981-02-14,0,1.3728,0.2662
1981-02-15,0,1.5221,0.2529
1981-02-16,0,1.6974,0.2462
1981-02-17,0,1.7965,0.2396
1981-02-18,0,1.9086,0.2329
1981-02-19,0,1.973,0.2196
1981-02-20,0,1.9973,0.2396
1981-02-21,0,2.0203,0.2462
1981-02-22,12.73,1.4608,0.3061
1981-02-23,0,1.5416,0.2462
1981-02-24,0,1.874,0.2529
1981-02-25,0,2.1026,0.2995
1981-02-26,0,1.9827,0.2196
1981-02-27,0,1.8282,0.1863
1981-02-28,20.75,1.7227,0.3328
1981-03-01,9.22,1.2976,0.3261
1981-03-02,0,1.8205,0.3328
1981-03-03,0,1.7027,0.3727
1981-03-04,11.88,1.5648,0.4259
1981-03-05,0,2.0185,0.3793
1981-03-06,0,1.7434,0.2995
1981-03-07,0,1.8155,0.2662
1981-03-08,6.08,1.2363,0.2263
1981-03-09,0,1.6264,0.1997
1981-03-10,0,1.8869,0.1797
1981-03-11,0,2.059,0.1664
1981-03-12,0,2.2529,0.1597
1981-03-13,0,2.4095,0.1597
1981-03-14,0,2.4748,0.1531
1981-03-15,5,1.9729,0.1664
1981-03-16,3,1.9266,0.1531
1981-03-17,0,2.655,0.1398
1981-03-18,6.89,2.2772,0.1464
1981-03-19,0,2.0117,0.1464
1981-03-20,0,2.3679,0.1398
1981-03-21,0,2.3315,0.1398
1981-03-22,3.93,1.6939,0.1464
1981-03-23,0,2.3245,0.1531
1981-03-24,0,2.7689,0.1531
1981-03-25,0,2.9561,0.1531
1981-03-26,0,3.0563,0.1531
1981-03-27,0,3.1359,0.173
1981-03-28,0,2.8235,0.173
1981-03-29,31.11,2.2822,0.8652
1981-03-30,0,3.5133,0.5324
1981-03-31,0,3.4604,0.4392
1981-04-01,0,3.5335,0.406
1981-04-02,0,3.7854,0.3061
1981-04-03,0,3.1121,0.2795
1981-04-04,3.15,2.8354,0.3527
1981-04-05,0,3.1166,0.2795
1981-04-06,0,3.3321,0.2529
1981-04-07,0,3.5922,0.213
1981-04-08,0,3.3327,0.193
1981-04-09,0,3.527,0.1797
1981-04-10,3.03,2.7737,0.1863
1981-04-11,1,2.7527,0.173
1981-04-12,0,3.4833,0.1531
1981-04-13,0,3.9009,0.1531
1981-04-14,7.51,3.5228,0.1664
1981-04-15,0,3.4534,0.1464
1981-04-16,0,3.4395,0.1398
1981-04-17,0,3.8652,0.1398
1981-04-18,0,4.1531,0.1398
1981-04-19,18.48,3.058,0.2329
1981-04-20,16.97,2.9155,0.2596
1981-04-21,0,2.6653,0.213
1981-04-22,0,3.1162,0.1997
1981-04-23,11.55,3.4515,0.2063
1981-04-24,0,4.5486,0.173
1981-04-25,0,4.7695,0.1664
1981-04-26,0,4.702,0.1398
1981-04-27,0,4.6862,0.1131
1981-04-28,0,4.5625,0.193
1981-04-29,12.5,3.9694,0.2396
1981-04-30,7.88,3.7453,0.2862
1981-05-01,0,4.7127,0.2329
1981-05-02,0,4.6512,0.2263
1981-05-03,0,4.6354,0.193
1981-05-04,4.11,3.1911,0.1997
1981-05-05,7.39,2.1954,0.213
1981-05-06,0.02,3.5026,0.1997
1981-05-07,0,4.4265,0.173
1981-05-08,4.16,3.0891,0.1863
1981-05-09,6.39,2.7567,0.3061
1981-05-10,27.62,3.1261,0.4193
1981-05-11,2.79,3.7331,0.4525
1981-05-12,0,4.7566,0.6322
1981-05-13,27.32,3.4576,1.9965
1981-05-14,12.63,3.3937,1.5972
1981-05-15,0,4.5634,1.2645
1981-05-16,0.1,4.2627,0.9983
1981-05-17,0,4.3026,0.7986
1981-05-18,8.57,3.53,0.6655
1981-05-19,0.24,5.0641,0.599
1981-05-20,0,4.3217,0.5324
1981-05-21,0,5.1277,0.4925
1981-05-22,0,4.904,0.4592
1981-05-23,7.38,3.7633,0.4525
1981-05-24,7.45,3.7413,0.386
1981-05-25,0,4.8209,0.3261
1981-05-26,6.69,3.7018,0.2995
1981-05-27,0,5.5197,0.2462
1981-05-28,0,5.5606,0.2263
1981-05-29,10,3.0527,0.3461
1981-05-30,17.05,2.7733,0.3594
1981-05-31,11.64,2.7784,0.4193
1981-06-01,11.4,3.9347,0.366
1981-06-02,0,5.4392,0.2862
1981-06-03,0,4.5298,0.2596
1981-06-04,0,5.0242,0.2529
1981-06-05,8.89,3.7403,0.2662
1981-06-06,9.69,2.8431,0.2729
1981-06-07,13.05,4.3887,0.2329
1981-06-08,0,6.0399,0.193
1981-06-09,0,5.438,0.1664
1981-06-10,0,5.3741,0.1664
1981-06-11,5.92,3.8392,0.1597
1981-06-12,0,5.1404,0.1464
1981-06-13,0,3.7738,0.1331
1981-06-14,0,4.0772,0.1264
1981-06-15,0,4.9904,0.2196
1981-06-16,34.93,4.4611,0.5391
1981-06-17,0,5.7403,0.2795
1981-06-18,0,6.0608,0.2196
1981-06-19,19.01,4.6258,0.4592
1981-06-20,4.49,5.2698,0.3128
1981-06-21,0,5.3354,0.2196
1981-06-22,0,5.3244,0.1797
1981-06-23,0,5.7786,0.1597
1981-06-24,0,6.1625,0.1464
1981-06-25,0,6.1826,0.1331
1981-06-26,0,5.898,0.1331
1981-06-27,1.81,5.9059,0.1264
1981-06-28,0,6.1911,0.1065
1981-06-29,0,6.1684,0.0932
1981-06-30,44.61,4.4952,1.7969
1981-07-01,52.99,4.1957,0.9983
1981-07-02,0,5.8489,0.7986
1981-07-03,0,5.7005,0.7321
1981-07-04,0,4.7736,0.6522
1981-07-05,3.17,3.7961,0.5524
1981-07-06,0,5.3926,0.4858
1981-07-07,4.68,3.8536,0.4592
1981-07-08,11.74,4.0275,0.4126
1981-07-09,0,6.1211,0.3461
1981-07-10,0,6.1656,0.3061
1981-07-11,0,6.1391,0.2795
1981-07-12,0,6.146,0.2529
1981-07-13,0,5.8585,0.2263
1981-07-14,0,5.6881,0.2063
1981-07-15,0,5.7857,0.1863
1981-07-16,0,5.9674,0.1664
1981-07-17,1.32,6.1865,0.1464
1981-07-18,0,5.7431,0.1398
1981-07-19,0,5.7267,0.1398
1981-07-20,0.84,6.2928,0.1131
1981-07-21,0.09,6.2216,0.1065
1981-07-22,7.49,4.7769,0.1531
1981-07-23,0,5.874,0.1131
1981-07-24,0,5.9495,0.0932
1981-07-25,0,6.0557,0.0865
1981-07-26,0,5.6578,0.0865
1981-07-27,0,5.524,0.0732
1981-07-28,23.98,4.2297,0.1264
1981-07-29,0,4.3414,0.1264
1981-07-30,15.07,2.9819,1.331
1981-07-31,31.44,3.4677,0.9317
1981-08-01,0,5.3085,0.5391
1981-08-02,0,5.2198,0.4326
1981-08-03,50.76,4.0863,3.0614
1981-08-04,12.62,3.9409,1.7969
1981-08-05,0,5.2736,1.331
1981-08-06,0,5.3544,1.1314
1981-08-07,12.07,4.4375,0.9983
1981-08-08,0,5.2541,0.7986
1981-08-09,0,5.3368,0.6189
1981-08-10,0,5.2703,0.5124
1981-08-11,11.19,3.7669,0.8652
1981-08-12,15.54,3.4972,0.7986
1981-08-13,0,4.759,0.6522
1981-08-14,0,4.9259,0.4659
1981-08-15,0,5.0042,0.406
1981-08-16,12.88,4.0766,0.4193
1981-08-17,19.96,2.6212,0.4592
1981-08-18,0,3.8702,0.3993
1981-08-19,0,4.4786,0.3461
1981-08-20,0,4.589,0.3128
1981-08-21,0,4.7529,0.2795
1981-08-22,0,4.8238,0.2662
1981-08-23,0,4.8027,0.2263
1981-08-24,0,4.8153,0.2196
1981-08-25,0,5.0026,0.1997
1981-08-26,22.44,3.7709,0.2995
1981-08-27,14.65,3.178,0.2862
1981-08-28,0,4.5979,0.2662
1981-08-29,0,4.617,0.2462
1981-08-30,0,4.5879,0.2329
1981-08-31,0,4.2506,0.2196
1981-09-01,1.58,4.1741,0.2396
1981-09-02,0,3.987,0.2329
1981-09-03,0,4.402,0.1997
1981-09-04,0,4.5346,0.1664
1981-09-05,0,4.4085,0.1531
1981-09-06,0,4.2654,0.1597
1981-09-07,0,3.8115,0.1797
1981-09-08,15.83,3.0233,0.213
1981-09-09,0,3.9354,0.2662
1981-09-10,0,4.0375,0.2729
1981-09-11,0,4.0984,0.2396
1981-09-12,0,3.7717,0.2329
1981-09-13,7.67,2.7473,0.213
1981-09-14,17.63,2.9628,0.2196
1981-09-15,0,3.4448,0.2063
1981-09-16,0,2.9876,0.1997
1981-09-17,0,2.8859,0.2063
1981-09-18,0,2.8492,0.1863
1981-09-19,0,3.1137,0.173
1981-09-20,0,3.3473,0.1664
1981-09-21,0,3.5341,0.173
1981-09-22,0,3.6647,0.173
1981-09-23,0,3.628,0.2063
1981-09-24,0,3.3164,0.1997
1981-09-25,0,3.1691,0.1797
1981-09-26,0,3.105,0.173
1981-09-27,14.37,2.6155,0.2263
1981-09-28,0,3.0421,0.2063
1981-09-29,0,3.0599,0.193
1981-09-30,0,3.0882,0.173
1981-10-01,0,3.0505,0.173
1981-10-02,0,2.5803,0.1531
1981-10-03,0,2.5254,0.1531
1981-10-04,0,2.7767,0.1464
1981-10-05,0,2.8013,0.1464
1981-10-06,8.3,2.3825,0.1664
1981-10-07,0,1.9745,0.1797
1981-10-08,0,1.8371,0.1597
1981-10-09,0,1.9196,0.1597
1981-10-10,1,1.8945,0.1797
1981-10-11,0,1.9955,0.1664
1981-10-12,18.09,1.5075,0.5723
1981-10-13,21.26,1.2287,0.9983
1981-10-14,53.38,1.5148,4.0596
1981-10-15,1.79,1.9217,2.1962
1981-10-16,2.99,1.4145,2.1962
1981-10-17,5.05,1.5266,1.9965
1981-10-18,7.21,1.6655,1.4641
1981-10-19,0,1.7303,1.0648
1981-10-20,0,1.9212,0.7321
1981-10-21,0,1.9764,0.7321
1981-10-22,35.43,1.4416,1.5972
1981-10-23,6.29,1.0632,1.5307
1981-10-24,0,1.3416,1.2645
1981-10-25,0,1.2755,0.9983
1981-10-26,6,1.1007,0.8652
1981-10-27,0,1.4832,0.6655
1981-10-28,0,1.5917,0.5258
1981-10-29,0,1.7186,0.4659
1981-10-30,0,1.7148,0.4126
1981-10-31,22.68,1.1844,1.1314
1981-11-01,33.9,1.2101,2.9948
1981-11-02,0,1.2699,2.7286
1981-11-03,0,1.2879,2.3293
1981-11-04,12.11,1.1416,2.1296
1981-11-05,4,1.1775,1.8634
1981-11-06,0,1.2626,1.5307
1981-11-07,0,1.206,1.331
1981-11-08,0,1.3203,1.1314
1981-11-09,2,1.1446,0.9983
1981-11-10,0,0.9285,0.8652
1981-11-11,0,1.0313,0.7321
1981-11-12,0,1.1018,0.6655
1981-11-13,0,1.0979,0.5723
1981-11-14,0,1.0892,0.5191
1981-11-15,0,1.0972,0.4659
1981-11-16,0,1.0696,0.4525
1981-11-17,0,1.0922,0.4193
1981-11-18,0,1.1833,0.3993
1981-11-19,0,0.9896,0.386
1981-11-20,0,0.6751,0.3793
1981-11-21,0,0.71,0.3527
1981-11-22,0,0.8041,0.3461
1981-11-23,0,0.9223,0.3328
1981-11-24,0,0.8677,0.3194
1981-11-25,0,0.9269,0.3061
1981-11-26,0,0.9533,0.3128
1981-11-27,0,0.749,0.3061
1981-11-28,1,0.7318,0.3061
1981-11-29,2,0.7029,0.3128
1981-11-30,23.79,0.7592,1.331
1981-12-01,8.75,0.7186,1.0648
1981-12-02,0,0.6158,0.8652
1981-12-03,0,0.6852,0.7321
1981-12-04,0,0.6642,0.6123
1981-12-05,0,0.6004,0.5524
1981-12-06,0,0.6982,0.5391
1981-12-07,0,0.8443,0.5058
1981-12-08,0,0.7085,0.4592
1981-12-09,0,0.6447,0.406
1981-12-10,0,0.6279,0.406
1981-12-11,0,0.603,0.386
1981-12-12,0,0.5498,0.3394
1981-12-13,0,0.548,0.3328
1981-12-14,3,0.5334,0.3328
1981-12-15,0,0.5528,0.3328
1981-12-16,0,0.5668,0.3328
1981-12-17,0,0.4775,0.2995
1981-12-18,0,0.3611,0.2862
1981-12-19,0,0.3852,0.2729
1981-12-20,0,0.4473,0.2729
1981-12-21,0,0.5534,0.2596
1981-12-22,8.83,0.5665,0.4126
1981-12-23,20.96,0.4904,0.3727
1981-12-24,0,0.506,0.4126
1981-12-25,0,0.5114,0.4193
1981-12-26,0,0.5726,0.4126
1981-12-27,0,0.5409,0.406
1981-12-28,0,0.5877,0.3927
1981-12-29,0,0.4788,0.3727
1981-12-30,0,0.5533,0.3594
1981-12-31,0,0.6344,0.3594
1982-01-01,0,0.5194,0.3461
1982-01-02,0,0.6032,0.366
1982-01-03,5,0.6475,0.3927
1982-01-04,6,0.5428,0.3993
1982-01-05,0,0.6313,0.3727
1982-01-06,0,0.708,0.3594
1982-01-07,0,0.4983,0.3261
1982-01-08,0,0.4746,0.3128
1982-01-09,0,0.513,0.3061
1982-01-10,0,0.4011,0.2795
1982-01-11,0,0.3468,0.2928
1982-01-12,2.1,0.3946,0.3261
1982-01-13,3.52,0.3917,0.3261
1982-01-14,0,0.4924,0.3261
1982-01-15,0,0.6846,0.3394
1982-01-16,0,0.5315,0.3194
1982-01-17,0,0.4488,0.2928
1982-01-18,0,0.5746,0.3061
1982-01-19,0,0.7415,0.3261
1982-01-20,0,0.8891,0.3194
1982-01-21,4.24,0.7507,0.3194
1982-01-22,17.11,0.8008,0.7986
1982-01-23,0,0.729,0.7321
1982-01-24,0,0.6602,0.6389
1982-01-25,0,0.7977,0.6056
1982-01-26,0,0.787,0.5657
1982-01-27,0,0.9051,0.5324
1982-01-28,0,0.9772,0.4925
1982-01-29,0,0.9971,0.4725
1982-01-30,39.9,0.9756,10.7148
1982-01-31,42.29,0.756,9.1175
1982-02-01,0,0.7151,4.3924
1982-02-02,0,0.8195,3.3276
1982-02-03,2.97,0.6943,2.529
1982-02-04,0,0.6409,1.9965
1982-02-05,0,0.6006,1.6638
1982-02-06,0,0.6662,1.331
1982-02-07,0,0.8512,1.1314
1982-02-08,0,0.9443,0.9983
1982-02-09,1.58,0.9112,0.8652
1982-02-10,0,0.7974,0.7321
1982-02-11,0,0.9588,0.6322
1982-02-12,8,0.8621,0.7321
1982-02-13,0,0.9892,0.6455
1982-02-14,0,1.2997,0.6655
1982-02-15,0,1.5288,0.9983
1982-02-16,0,1.5447,1.0648
1982-02-17,0,1.5724,0.9983
1982-02-18,0,1.1773,0.8652
1982-02-19,0,1.6351,0.8652
1982-02-20,0,1.9707,0.7986
1982-02-21,0,2.0657,0.7321
1982-02-22,0,2.2783,0.6322
1982-02-23,0,2.4849,0.5657
1982-02-24,0,2.2623,0.5657
1982-02-25,0,1.4543,0.5324
1982-02-26,0,1.0408,0.5324
1982-02-27,0,1.4849,0.4991
1982-02-28,0,1.9329,0.4991
1982-03-01,0,2.1331,0.4991
1982-03-02,0,2.3476,0.4659
1982-03-03,3.09,1.8491,0.4991
1982-03-04,6,1.7276,0.4659
1982-03-05,0,1.11,0.4659
1982-03-06,0,1.2644,0.4659
1982-03-07,0,1.4778,0.4659
1982-03-08,0,1.9071,0.4326
1982-03-09,0,2.2365,0.4459
1982-03-10,0,2.3527,0.4326
1982-03-11,0,2.4704,0.3993
1982-03-12,0,2.5998,0.3993
1982-03-13,4.95,2.2924,0.3993
1982-03-14,17.98,1.6797,0.5657
1982-03-15,18.62,2.109,0.6655
1982-03-16,16.73,2.4731,1.1314
1982-03-17,0,3.1882,1.0648
1982-03-18,0,3.2595,0.9317
1982-03-19,0,2.6913,0.8652
1982-03-20,0,2.8931,0.7321
1982-03-21,0,2.804,0.6655
1982-03-22,0,2.388,0.6455
1982-03-23,0,2.6528,0.6522
1982-03-24,0,3.0553,0.6189
1982-03-25,0,3.1225,0.5657
1982-03-26,0,2.2277,0.5058
1982-03-27,0,2.1012,0.4792
1982-03-28,0,2.2223,0.4392
1982-03-29,0,2.7725,0.4193
1982-03-30,1.97,3.1164,0.4459
1982-03-31,0,3.44,0.406
1982-04-01,0,3.6345,0.386
1982-04-02,0,3.6685,0.3927
1982-04-03,0,3.5345,0.366
1982-04-04,0,3.4443,0.3461
1982-04-05,0,3.3016,0.3394
1982-04-06,0,2.7277,0.3261
1982-04-07,0,2.2347,0.3261
1982-04-08,8.34,1.7653,0.3261
1982-04-09,2.56,2.0205,0.3261
1982-04-10,0,2.9857,0.366
1982-04-11,0,3.3829,0.3394
1982-04-12,0,3.7964,0.3394
1982-04-13,0,4.041,0.3328
1982-04-14,0,4.4322,0.3461
1982-04-15,0,4.1661,0.3527
1982-04-16,0,4.028,0.3194
1982-04-17,0,4.1783,0.3461
1982-04-18,0,3.6507,0.3128
1982-04-19,4.3,2.4019,0.3328
1982-04-20,0,2.9154,0.3194
1982-04-21,0,3.4653,0.2795
1982-04-22,0,3.6362,0.2795
1982-04-23,0,3.7958,0.2729
1982-04-24,0,3.623,0.2795
1982-04-25,0,2.6714,0.2928
1982-04-26,18.44,2.694,0.3927
1982-04-27,0,4.1856,0.3061
1982-04-28,0,3.5741,0.2995
1982-04-29,10,2.3268,0.3328
1982-04-30,0,3.1713,0.3128
1982-05-01,0,3.2246,0.3261
1982-05-02,0,3.743,0.3261
1982-05-03,0,4.6665,0.3194
1982-05-04,0,4.8342,0.3061
1982-05-05,0,4.4695,0.3128
1982-05-06,3.85,3.2741,0.3261
1982-05-07,4,3.5231,0.3261
1982-05-08,0,4.7652,0.2729
1982-05-09,0,5.0191,0.2396
1982-05-10,0,4.9406,0.2396
1982-05-11,0,5.0816,0.2263
1982-05-12,5.18,4.7219,0.2263
1982-05-13,38.61,2.3315,0.7986
1982-05-14,26.99,3.0493,1.5972
1982-05-15,6,4.0796,1.1979
1982-05-16,0,4.9629,0.9317
1982-05-17,0,5.0871,0.7321
1982-05-18,0,4.677,0.5324
1982-05-19,0,4.9541,0.3993
1982-05-20,2.65,3.8493,0.4991
1982-05-21,0,4.9332,0.4326
1982-05-22,0,5.2141,0.3993
1982-05-23,0,5.2938,0.366
1982-05-24,0,5.0754,0.3328
1982-05-25,9.44,3.0951,0.3328
1982-05-26,0,5.358,0.3328
1982-05-27,0.61,5.316,0.3328
1982-05-28,13.96,4.0665,0.3328
1982-05-29,6.8,3.672,0.2995
1982-05-30,0,5.2117,0.2995
1982-05-31,23.47,4.591,0.3328
1982-06-01,0,5.0897,0.366
1982-06-02,0,4.0794,0.3993
1982-06-03,19.36,2.3448,0.5324
1982-06-04,23.49,1.7797,1.6638
1982-06-05,0,4.7516,1.1979
1982-06-06,0,5.5807,0.9983
1982-06-07,0,4.9431,0.7986
1982-06-08,0,5,0.6655
1982-06-09,0,5.0983,0.5324
1982-06-10,16.23,4.7321,0.4326
1982-06-11,0,4.8845,0.5657
1982-06-12,19.89,3.0555,0.4659
1982-06-13,0,5.2651,0.4326
1982-06-14,0,5.7575,0.4326
1982-06-15,0,5.4116,0.4659
1982-06-16,50.09,4.0004,0.5324
1982-06-17,0,5.7873,0.4925
1982-06-18,0,5.8403,0.4326
1982-06-19,0,5.4267,0.3993
1982-06-20,0,5.7899,0.366
1982-06-21,0,5.8101,0.366
1982-06-22,0,6.0016,0.3328
1982-06-23,0,6.0124,0.3328
1982-06-24,0,5.5685,0.3061
1982-06-25,0,5.1649,0.2995
1982-06-26,6.84,4.2185,0.3328
1982-06-27,0,5.4314,0.2995
1982-06-28,11.3,4.5732,0.2662
1982-06-29,0,5.9326,0.2662
1982-06-30,0,6.0044,0.2995
1982-07-01,0,5.9852,0.2662
1982-07-02,0,5.533,0.2662
1982-07-03,0,5.488,0.2662
1982-07-04,0,5.7427,0.2662
1982-07-05,0,5.9939,0.2662
1982-07-06,0,5.3657,0.2329
1982-07-07,5.12,3.5952,0.2329
1982-07-08,0,5.0093,0.2329
1982-07-09,0,5.4111,0.2329
1982-07-10,0,5.3416,0.2329
1982-07-11,0,5.8788,0.2329
1982-07-12,0,6.0863,0.2263
1982-07-13,0,5.8905,0.2329
1982-07-14,0,6.091,0.2329
1982-07-15,0,5.9095,0.2329
1982-07-16,0,5.7441,0.1997
1982-07-17,0,5.7336,0.1997
1982-07-18,0,5.8026,0.1997
1982-07-19,0,6.0902,0.1664
1982-07-20,0,6.0245,0.1664
1982-07-21,0,6.3458,0.1664
1982-07-22,0,6.1411,0.1331
1982-07-23,0,6.0915,0.1331
1982-07-24,0,5.7983,0.1331
1982-07-25,0,5.8115,0.1331
1982-07-26,0,5.8288,0.1531
1982-07-27,0,5.5356,0.2329
1982-07-28,14.51,3.9364,0.7986
1982-07-29,26.63,3.6128,0.9983
1982-07-30,38.96,3.4504,8.9844
1982-07-31,0,4.6483,3.3941
1982-08-01,0,5.5505,2.0631
1982-08-02,0,5.4914,1.331
1982-08-03,0,5.4166,0.9317
1982-08-04,0,5.4029,0.6322
1982-08-05,0,5.5662,0.4991
1982-08-06,0,5.2254,0.4326
1982-08-07,0,5.2026,0.4659
1982-08-08,15.6,3.683,0.3993
1982-08-09,0,5.2421,0.3328
1982-08-10,0,5.3943,0.3328
1982-08-11,0,5.0471,0.3328
1982-08-12,5.18,3.1462,0.2995
1982-08-13,1.88,4.1614,0.2662
1982-08-14,0.07,5.1806,0.2329
1982-08-15,0,5.135,0.2329
1982-08-16,0,4.9482,0.2662
1982-08-17,0,4.2807,0.2995
1982-08-18,0,5.0634,0.2662
1982-08-19,0,5.232,0.2329
1982-08-20,0,5.3432,0.1997
1982-08-21,0,4.968,0.1997
1982-08-22,0,4.9185,0.1997
1982-08-23,0,5.1533,0.1664
1982-08-24,0,5.2545,0.1664
1982-08-25,3.95,4.2063,0.1597
1982-08-26,0,4.6774,0.2662
1982-08-27,15.59,4.0282,0.2662
1982-08-28,16.86,3.0984,0.2329
1982-08-29,0,4.1742,0.2329
1982-08-30,8.62,3.4379,0.2329
1982-08-31,10.26,3.4528,0.2329
1982-09-01,0,4.4,0.2329
1982-09-02,0,4.4789,0.2329
1982-09-03,0,4.6106,0.2329
1982-09-04,0,4.3717,0.2329
1982-09-05,0,4.3389,0.1997
1982-09-06,0,4.3059,0.1997
1982-09-07,0,4.2946,0.1997
1982-09-08,0,4.0404,0.1997
1982-09-09,0,3.9665,0.1997
1982-09-10,0,4.1788,0.1664
1982-09-11,0,4.115,0.1664
1982-09-12,0,4.0806,0.1997
1982-09-13,9.19,3.2126,0.2329
1982-09-14,16.04,3.1452,0.2329
1982-09-15,0,3.5452,0.1997
1982-09-16,0,2.8779,0.1997
1982-09-17,0,3.3839,0.1997
1982-09-18,2,3.6414,0.1997
1982-09-19,0,2.9427,0.1997
1982-09-20,0,2.5558,0.1664
1982-09-21,0,2.8288,0.1997
1982-09-22,0,2.8494,0.1997
1982-09-23,0,3.1177,0.1664
1982-09-24,7,2.5965,0.1664
1982-09-25,0,3.0892,0.1664
1982-09-26,0,2.7992,0.1664
1982-09-27,0,2.8498,0.1664
1982-09-28,0,2.9428,0.1997
